cell_id,paul15_clusters,dpt_pseudotime_finite
W37880,14Mo,0.059567175805568695
W37881,3Ery,0.5941342711448669
W37882,14Mo,0.0882151797413826
W37883,14Mo,0.12115656584501266
W37885,12Baso,0.18769440054893494
W37886,14Mo,0.0847054123878479
W37887,4Ery,0.5131233334541321
W37888,3Ery,0.5969133973121643
W37889,14Mo,0.1425396353006363
W37890,7MEP,0.27256283164024353
W37891,5Ery,0.32614970207214355
W37892,12Baso,0.10573176294565201
W37893,2Ery,0.5632933974266052
W37894,15Mo,0.13862192630767822
W37895,14Mo,0.13014140725135803
W37896,3Ery,0.6014447808265686
W37898,14Mo,0.12744666635990143
W37899,2Ery,0.6694099307060242
W37900,3Ery,0.5729801058769226
W37901,2Ery,0.6987048983573914
W37902,16Neu,0.17288468778133392
W37903,7MEP,0.2903469204902649
W37904,2Ery,0.5175918340682983
W37906,10GMP,0.015199592337012291
W37907,7MEP,0.19388306140899658
W37908,5Ery,0.428523987531662
W37909,5Ery,0.3472062647342682
W37910,13Baso,0.0191614031791687
W37913,6Ery,0.3243245780467987
W37914,7MEP,0.28804969787597656
W37915,3Ery,0.5729949474334717
W37916,10GMP,0.2236720472574234
W37917,5Ery,0.5519070029258728
W37918,5Ery,0.49828460812568665
W37919,1Ery,0.5190212726593018
W37921,13Baso,0.09360721707344055
W37922,15Mo,0.15306739509105682
W37923,3Ery,0.5119583606719971
W37924,6Ery,0.3200083076953888
W37929,14Mo,0.10695143043994904
W37930,11DC,0.21188460290431976
W37935,3Ery,0.5363144874572754
W37937,3Ery,0.5178529620170593
W37938,3Ery,0.6222544312477112
W37939,16Neu,0.16153781116008759
W37940,3Ery,0.474103718996048
W37941,9GMP,0.026133107021450996
W37942,14Mo,0.141485333442688
W37943,12Baso,0.19538074731826782
W37945,9GMP,0.10332806408405304
W37946,14Mo,0.09576308727264404
W37948,14Mo,0.1431661695241928
W37951,8Mk,0.20933978259563446
W37952,5Ery,0.43880695104599
W37953,15Mo,0.15815632045269012
W37954,15Mo,0.09391782432794571
W37955,3Ery,0.5842064023017883
W37956,16Neu,0.21205125749111176
W37957,15Mo,0.16904914379119873
W37959,4Ery,0.5712741017341614
W37960,3Ery,0.5055128335952759
W37961,8Mk,0.21024534106254578
W37962,15Mo,0.12092889100313187
W37963,14Mo,0.16287603974342346
W37964,5Ery,0.5418984293937683
W37965,3Ery,0.4509233832359314
W37967,4Ery,0.47793054580688477
W37969,2Ery,0.5022518634796143
W37970,8Mk,0.1062520444393158
W37971,7MEP,0.25918465852737427
W37972,10GMP,0.030677657574415207
W37974,15Mo,0.1715773642063141
W37975,14Mo,0.16240294277668
W37977,13Baso,0.0296506118029356
W37978,3Ery,0.5768601894378662
W37979,7MEP,0.1949184685945511
W37980,2Ery,0.6623941659927368
W37982,13Baso,0.14003300666809082
W37983,2Ery,0.5614652037620544
W37984,10GMP,0.045619554817676544
W37985,2Ery,0.6327526569366455
W37986,2Ery,0.5309557914733887
W37988,2Ery,0.6417914032936096
W37989,12Baso,0.10222633183002472
W37990,14Mo,0.11563156545162201
W37991,1Ery,0.6572965979576111
W37992,14Mo,0.09166816622018814
W37993,14Mo,0.07851036638021469
W37994,2Ery,0.6952411532402039
W37995,14Mo,0.14398838579654694
W37996,16Neu,0.16163545846939087
W37997,14Mo,0.10727723687887192
W38000,8Mk,0.22009675204753876
W38001,16Neu,0.0612727589905262
W38002,16Neu,0.2102573961019516
W38003,2Ery,0.5614469647407532
W38004,8Mk,0.23181374371051788
W38005,5Ery,0.535375714302063
W38006,6Ery,0.3830675780773163
W38007,19Lymph,1.0
W38008,15Mo,0.1762363165616989
W38009,13Baso,0.07469300180673599
W38010,5Ery,0.39076679944992065
W38011,14Mo,0.1015114039182663
W38012,5Ery,0.5964351892471313
W38013,6Ery,0.38594046235084534
W38014,16Neu,0.18789678812026978
W38017,3Ery,0.6615755558013916
W38018,15Mo,0.15396732091903687
W38019,7MEP,0.2572363615036011
W38020,7MEP,0.27431878447532654
W38021,10GMP,0.031894750893116
W38022,14Mo,0.12314047664403915
W38023,3Ery,0.6475659012794495
W38025,4Ery,0.507269561290741
W38026,13Baso,0.1488456279039383
W38027,15Mo,0.12507112324237823
W38028,11DC,0.21188457310199738
W38030,17Neu,0.253134548664093
W38031,4Ery,0.5129244327545166
W38032,6Ery,0.49738210439682007
W38033,3Ery,0.6551831364631653
W38034,3Ery,0.682356595993042
W38035,7MEP,0.16368983685970306
W38036,8Mk,0.16330301761627197
W38037,6Ery,0.322271466255188
W38038,11DC,0.0510929711163044
W38039,16Neu,0.14064368605613708
W38040,3Ery,0.5999622344970703
W38041,14Mo,0.17547611892223358
W38042,4Ery,0.6010016202926636
W38043,4Ery,0.6363667249679565
W38044,11DC,0.21187956631183624
W38045,3Ery,0.43064549565315247
W38046,14Mo,0.12641441822052002
W38047,15Mo,0.14098231494426727
W38048,3Ery,0.6855544447898865
W38049,10GMP,0.02998681552708149
W38050,6Ery,0.3755439519882202
W38051,2Ery,0.5076937079429626
W38052,16Neu,0.20280829071998596
W38053,15Mo,0.14124226570129395
W38054,7MEP,0.21019984781742096
W38055,3Ery,0.5899946689605713
W38056,10GMP,0.06942722201347351
W38057,3Ery,0.6318058371543884
W38058,14Mo,0.08860398083925247
W38059,7MEP,0.24208150804042816
W38060,6Ery,0.4490225911140442
W38061,10GMP,0.03921133279800415
W38062,10GMP,0.015746790915727615
W38063,3Ery,0.6191609501838684
W38064,7MEP,0.2470199018716812
W38065,2Ery,0.6070316433906555
W38066,4Ery,0.5043829679489136
W38067,7MEP,0.24443067610263824
W38068,13Baso,0.09012385457754135
W38069,6Ery,0.360139399766922
W38070,15Mo,0.13828542828559875
W38071,8Mk,0.21822254359722137
W38072,10GMP,0.016116928309202194
W38073,4Ery,0.5508857369422913
W38074,4Ery,0.6472594141960144
W38075,3Ery,0.5768380761146545
W38076,7MEP,0.30108267068862915
W38077,2Ery,0.6674007773399353
W38078,16Neu,0.15421223640441895
W38079,3Ery,0.5783907175064087
W38080,3Ery,0.6104869842529297
W38081,6Ery,0.4527513086795807
W38082,6Ery,0.30779433250427246
W38083,7MEP,0.20784369111061096
W38084,4Ery,0.5450490117073059
W38085,16Neu,0.17156660556793213
W38086,2Ery,0.5809494256973267
W38087,13Baso,0.06011274829506874
W38088,10GMP,0.0491446889936924
W38090,3Ery,0.5543578267097473
W38091,3Ery,0.683083176612854
W38092,10GMP,0.009435714222490788
W38093,6Ery,0.37640008330345154
W38094,14Mo,0.029960401356220245
W38095,15Mo,0.10305886715650558
W38096,7MEP,0.24802212417125702
W38097,13Baso,0.03450648486614227
W38098,14Mo,0.13878509402275085
W38100,14Mo,0.056595951318740845
W38101,14Mo,0.09991853684186935
W38102,2Ery,0.5859104990959167
W38103,16Neu,0.19193486869335175
W38104,7MEP,0.2441442459821701
W38105,14Mo,0.07393687218427658
W38106,10GMP,0.04150867462158203
W38107,14Mo,0.12271666526794434
W38108,6Ery,0.39946818351745605
W38109,14Mo,0.126909077167511
W38110,16Neu,0.19872303307056427
W38111,2Ery,0.6048023104667664
W38112,10GMP,0.03925486281514168
W38113,16Neu,0.20386075973510742
W38114,14Mo,0.0220009908080101
W38115,14Mo,0.09755309671163559
W38116,5Ery,0.4837213456630707
W38117,12Baso,0.11354966461658478
W38118,4Ery,0.6013648509979248
W38119,3Ery,0.6249600648880005
W38121,13Baso,0.020887861028313637
W38123,2Ery,0.6367658376693726
W38124,4Ery,0.5335060358047485
W38125,4Ery,0.500983476638794
W38126,3Ery,0.45326370000839233
W38127,3Ery,0.4940166175365448
W38128,13Baso,0.040917180478572845
W38129,12Baso,0.09969447553157806
W38130,14Mo,0.10946419835090637
W38131,16Neu,0.1882495880126953
W38132,3Ery,0.4691312909126282
W38133,5Ery,0.5597204566001892
W38134,6Ery,0.3233925402164459
W38135,7MEP,0.24470515549182892
W38136,4Ery,0.6013399958610535
W38137,4Ery,0.5728359818458557
W38138,5Ery,0.6202563643455505
W38140,14Mo,0.06799880415201187
W38141,14Mo,0.024835828691720963
W38142,2Ery,0.6197639107704163
W38143,12Baso,0.24980348348617554
W38144,3Ery,0.5766783356666565
W38145,5Ery,0.5269396305084229
W38146,2Ery,0.5961536765098572
W38147,2Ery,0.6721954941749573
W38148,16Neu,0.22307869791984558
W38149,7MEP,0.2385084480047226
W38150,5Ery,0.46529820561408997
W38151,2Ery,0.6267094016075134
W38152,7MEP,0.24884332716464996
W38153,3Ery,0.4571431577205658
W38154,4Ery,0.5695671439170837
W38155,2Ery,0.6480381488800049
W38156,5Ery,0.5263345241546631
W38157,10GMP,0.040917281061410904
W38158,1Ery,0.6941710114479065
W38159,10GMP,0.06885213404893875
W38160,11DC,0.21187660098075867
W38161,16Neu,0.06463498622179031
W38162,2Ery,0.6281147003173828
W38163,2Ery,0.6526013612747192
W38164,2Ery,0.6992295384407043
W38165,5Ery,0.4855576455593109
W38166,5Ery,0.5308645963668823
W38167,14Mo,0.13080939650535583
W38168,14Mo,0.14034993946552277
W38169,16Neu,0.21151338517665863
W38170,10GMP,0.233561709523201
W38171,14Mo,0.11719239503145218
W38172,14Mo,0.08246533572673798
W38173,4Ery,0.5313962697982788
W38175,2Ery,0.7336277365684509
W38176,6Ery,0.48192155361175537
W38177,2Ery,0.6194204092025757
W38178,19Lymph,0.94971764087677
W38180,16Neu,0.15631534159183502
W38181,1Ery,0.6052972078323364
W38182,13Baso,0.05707814544439316
W38183,3Ery,0.5585916042327881
W38184,15Mo,0.10037064552307129
W38185,3Ery,0.6195496916770935
W38186,5Ery,0.5777565240859985
W38187,2Ery,0.5935795307159424
W38188,2Ery,0.6704395413398743
W38189,16Neu,0.18520134687423706
W38190,4Ery,0.5469169020652771
W38191,12Baso,0.12955695390701294
W38192,3Ery,0.6305371522903442
W38193,12Baso,0.20296470820903778
W38194,14Mo,0.13516540825366974
W38195,15Mo,0.1706688106060028
W38196,14Mo,0.09329605102539062
W38197,10GMP,0.029849862679839134
W38198,6Ery,0.48231494426727295
W38199,12Baso,0.10010993480682373
W38200,2Ery,0.6399672031402588
W38201,3Ery,0.6159864664077759
W38202,4Ery,0.49897894263267517
W38203,7MEP,0.22484545409679413
W38204,4Ery,0.5801887512207031
W38205,15Mo,0.13603439927101135
W38206,2Ery,0.5836032032966614
W38207,7MEP,0.19678327441215515
W38208,14Mo,0.12181024998426437
W38209,3Ery,0.5815924406051636
W38210,13Baso,0.14011767506599426
W38211,3Ery,0.6473312973976135
W38212,15Mo,0.08876636624336243
W38213,15Mo,0.17518511414527893
W38214,13Baso,0.1525861620903015
W38215,14Mo,0.0670466497540474
W38217,4Ery,0.7103625535964966
W38218,14Mo,0.11138904094696045
W38219,6Ery,0.28771570324897766
W38220,3Ery,0.6142096519470215
W38221,14Mo,0.05875323712825775
W38222,8Mk,0.2524116337299347
W38223,8Mk,0.20911772549152374
W38224,7MEP,0.2639491856098175
W38225,15Mo,0.16638782620429993
W38226,15Mo,0.23114095628261566
W38227,13Baso,0.0920054018497467
W38228,16Neu,0.21942485868930817
W38229,6Ery,0.4004642963409424
W38230,3Ery,0.5768852233886719
W38231,2Ery,0.6735330820083618
W38232,13Baso,0.1034812405705452
W38233,3Ery,0.6490433216094971
W38234,3Ery,0.5928120613098145
W38235,13Baso,0.11587779968976974
W38236,11DC,0.21188290417194366
W38237,10GMP,0.02289854735136032
W38238,4Ery,0.49046313762664795
W38239,2Ery,0.6971035003662109
W38240,7MEP,0.2453579604625702
W38241,7MEP,0.2246195375919342
W38242,6Ery,0.5037991404533386
W38243,3Ery,0.568284809589386
W38244,16Neu,0.1755107343196869
W38245,7MEP,0.27505040168762207
W38246,14Mo,0.07622838020324707
W38247,3Ery,0.4651203155517578
W38248,6Ery,0.5113814473152161
W38249,9GMP,0.07497529685497284
W38250,12Baso,0.12089742720127106
W38251,3Ery,0.6710894703865051
W38252,14Mo,0.11557966470718384
W38253,10GMP,0.012601682916283607
W38254,4Ery,0.5512089133262634
W38255,7MEP,0.26098495721817017
W38256,6Ery,0.4282208979129791
W38257,14Mo,0.07021193206310272
W38258,14Mo,0.14753715693950653
W38259,4Ery,0.567531168460846
W38260,3Ery,0.5863321423530579
W38261,3Ery,0.5797907114028931
W38262,2Ery,0.5661327242851257
W38263,16Neu,0.19170694053173065
W38264,3Ery,0.6054415702819824
W38266,7MEP,0.2481476366519928
W38267,18Eos,0.3350820541381836
W38268,6Ery,0.48368752002716064
W38269,13Baso,0.07894245535135269
W38270,4Ery,0.4827517867088318
W38271,10GMP,0.0247043427079916
W38272,6Ery,0.43937695026397705
W38273,2Ery,0.6020105481147766
W38274,12Baso,0.23214443027973175
W38275,1Ery,0.6573118567466736
W38276,4Ery,0.5067731738090515
W38277,13Baso,0.09121087938547134
W38278,14Mo,0.1257135421037674
W38279,14Mo,0.11864552646875381
W38280,13Baso,0.061918992549180984
W38282,3Ery,0.6025619506835938
W38283,3Ery,0.6448217630386353
W38284,16Neu,0.20561234652996063
W38285,15Mo,0.11245027184486389
W38286,14Mo,0.012791326269507408
W38287,3Ery,0.5136488080024719
W38288,6Ery,0.38691702485084534
W38289,2Ery,0.5872846841812134
W38290,10GMP,0.029183654114603996
W38291,14Mo,0.09676842391490936
W38292,5Ery,0.4456324875354767
W38293,4Ery,0.5511241555213928
W38294,15Mo,0.1096791923046112
W38295,13Baso,0.13473501801490784
W38296,15Mo,0.1540091186761856
W38297,13Baso,0.0661819726228714
W38298,14Mo,0.10524986684322357
W38299,12Baso,0.15634894371032715
W38300,16Neu,0.12247424572706223
W38301,13Baso,0.0173655953258276
W38302,6Ery,0.534929096698761
W38303,15Mo,0.10863771289587021
W38304,4Ery,0.5046494603157043
W38305,14Mo,0.05834930017590523
W38306,13Baso,0.035113561898469925
W38307,15Mo,0.12175253033638
W38308,3Ery,0.535220742225647
W38309,10GMP,0.1295815110206604
W38310,13Baso,0.07410555332899094
W38311,4Ery,0.6118495464324951
W38313,8Mk,0.19405430555343628
W38314,3Ery,0.572666347026825
W38315,14Mo,0.1264212280511856
W38316,15Mo,0.07654288411140442
W38318,16Neu,0.18519605696201324
W38319,15Mo,0.1332840919494629
W38320,9GMP,0.06524074077606201
W38321,16Neu,0.19141030311584473
W38322,12Baso,0.13814996182918549
W38323,10GMP,0.19060882925987244
W38324,14Mo,0.11252221465110779
W38326,14Mo,0.10682697594165802
W38327,14Mo,0.1352240890264511
W38328,7MEP,0.3792423903942108
W38329,15Mo,0.1786240041255951
W38330,17Neu,0.2759023606777191
W38331,2Ery,0.4935454726219177
W38332,14Mo,0.12153901159763336
W38333,14Mo,0.07503601908683777
W38334,4Ery,0.5365228056907654
W38335,6Ery,0.3803842067718506
W38336,15Mo,0.18794237077236176
W38337,2Ery,0.6229654550552368
W38338,2Ery,0.5322614312171936
W38339,5Ery,0.4291253983974457
W38340,2Ery,0.6132519841194153
W38341,2Ery,0.6684733629226685
W38342,14Mo,0.14333796501159668
W38343,2Ery,0.6314513683319092
W38344,14Mo,0.0823025330901146
W38345,15Mo,0.11945243924856186
W38346,5Ery,0.5165954828262329
W38347,6Ery,0.40719375014305115
W38348,13Baso,0.02159232459962368
W38349,6Ery,0.26822492480278015
W38350,13Baso,0.05987468734383583
W38351,5Ery,0.3788137137889862
W38352,15Mo,0.1018727496266365
W38353,3Ery,0.6307107210159302
W38354,10GMP,0.0803803950548172
W38355,2Ery,0.633472740650177
W38356,14Mo,0.15072129666805267
W38357,2Ery,0.5660223364830017
W38358,14Mo,0.015710603445768356
W38359,2Ery,0.6445379257202148
W38360,2Ery,0.6226001381874084
W38361,2Ery,0.6617831587791443
W38362,5Ery,0.5426619648933411
W38363,14Mo,0.09635374695062637
W38364,1Ery,0.5559312701225281
W38365,5Ery,0.5285013318061829
W38366,4Ery,0.5470803380012512
W38367,2Ery,0.5991873741149902
W38368,10GMP,0.055988214910030365
W38369,2Ery,0.5619533061981201
W38370,2Ery,0.5597732663154602
W38372,7MEP,0.27233603596687317
W38373,2Ery,0.6461361646652222
W38374,7MEP,0.1808893382549286
W38375,1Ery,0.7581125497817993
W38376,7MEP,0.2588565945625305
W38377,9GMP,0.07092509418725967
W38379,2Ery,0.617441713809967
W38380,17Neu,0.08732061833143234
W38381,14Mo,0.1005418598651886
W38382,14Mo,0.1286764144897461
W38383,13Baso,0.09551754593849182
W38384,7MEP,0.23520848155021667
W38385,16Neu,0.22946888208389282
W38386,2Ery,0.532533586025238
W38387,2Ery,0.6285922527313232
W38388,7MEP,0.2657301425933838
W38389,6Ery,0.3155476748943329
W38390,14Mo,0.13054074347019196
W38391,4Ery,0.5591374635696411
W38392,6Ery,0.2690202295780182
W38393,2Ery,0.6742231845855713
W38394,4Ery,0.5496852993965149
W38395,1Ery,0.6740369200706482
W38396,5Ery,0.4086992144584656
W38397,19Lymph,0.892301082611084
W38398,8Mk,0.2196834832429886
W38399,4Ery,0.5314499735832214
W38400,6Ery,0.25946980714797974
W38401,13Baso,0.11007837951183319
W38402,6Ery,0.467277467250824
W38403,13Baso,0.0788077637553215
W38404,7MEP,0.21894541382789612
W38405,3Ery,0.5284786820411682
W38406,3Ery,0.6441249847412109
W38407,13Baso,0.07979085296392441
W38409,3Ery,0.4183990955352783
W38410,15Mo,0.07511969655752182
W38411,14Mo,0.12734279036521912
W38412,6Ery,0.47096794843673706
W38413,10GMP,0.034187790006399155
W38414,16Neu,0.2148124724626541
W38415,4Ery,0.6121675372123718
W38416,14Mo,0.059489358216524124
W38417,14Mo,0.1381022185087204
W38418,10GMP,0.14953334629535675
W38419,3Ery,0.5412821173667908
W38420,10GMP,0.04249800741672516
W38421,14Mo,0.08754288405179977
W38422,3Ery,0.5513284802436829
W38423,4Ery,0.5959419012069702
W38424,19Lymph,0.9192281365394592
W38425,14Mo,0.11139947175979614
W38426,3Ery,0.6376288533210754
W38427,15Mo,0.1524125337600708
W38428,15Mo,0.1349579244852066
W38429,10GMP,0.01917228288948536
W38430,15Mo,0.10442446917295456
W38431,15Mo,0.1415383517742157
W38433,14Mo,0.10236892849206924
W38434,13Baso,0.09439060837030411
W38435,16Neu,0.21583320200443268
W38436,14Mo,0.14421194791793823
W38437,4Ery,0.570608913898468
W38438,14Mo,0.11073040962219238
W38439,9GMP,0.24383889138698578
W38440,3Ery,0.6571771502494812
W38441,14Mo,0.10176920890808105
W38443,3Ery,0.4897596538066864
W38444,10GMP,0.05644932761788368
W38445,16Neu,0.1373101770877838
W38446,16Neu,0.13594326376914978
W38447,13Baso,0.08345219492912292
W38448,1Ery,0.7226447463035583
W38449,6Ery,0.3272232115268707
W38450,2Ery,0.5896493196487427
W38451,14Mo,0.07689010351896286
W38452,2Ery,0.6363487243652344
W38453,14Mo,0.11935314536094666
W38454,5Ery,0.47188466787338257
W38455,2Ery,0.5616576671600342
W38456,9GMP,0.015442371368408203
W38457,13Baso,0.13100121915340424
W38458,2Ery,0.6003386378288269
W38459,3Ery,0.4423214793205261
W38460,16Neu,0.18467548489570618
W38461,13Baso,0.03523186221718788
W38462,14Mo,0.06990881264209747
W38463,4Ery,0.5639051795005798
W38464,3Ery,0.5900936126708984
W38465,6Ery,0.37422463297843933
W38466,7MEP,0.24366460740566254
W38467,10GMP,0.06845680624246597
W38468,4Ery,0.4568653404712677
W38469,2Ery,0.6025161743164062
W38470,16Neu,0.13106416165828705
W38471,12Baso,0.1416134089231491
W38472,19Lymph,0.9242262244224548
W38474,7MEP,0.2659688889980316
W38475,13Baso,0.08221927285194397
W38477,4Ery,0.6093095541000366
W38478,7MEP,0.2352447509765625
W38480,4Ery,0.5790389180183411
W38481,12Baso,0.12709523737430573
W38482,5Ery,0.38816794753074646
W38483,2Ery,0.509040892124176
W38484,2Ery,0.591831386089325
W38485,9GMP,0.08123530447483063
W38486,1Ery,0.632498562335968
W38487,11DC,0.21188245713710785
W38488,3Ery,0.5959463715553284
W38489,14Mo,0.08350171893835068
W38491,16Neu,0.17867711186408997
W38492,2Ery,0.6039099097251892
W38493,5Ery,0.6007612943649292
W38494,14Mo,0.10629310458898544
W38495,15Mo,0.1491202563047409
W38496,9GMP,0.06292728334665298
W38497,9GMP,0.1018894761800766
W38498,14Mo,0.1691562980413437
W38500,2Ery,0.6266605257987976
W38501,4Ery,0.5927150249481201
W38502,5Ery,0.523837149143219
W38503,4Ery,0.5260390639305115
W38505,3Ery,0.5886895656585693
W38506,16Neu,0.17801286280155182
W38507,2Ery,0.589579164981842
W38509,16Neu,0.1849662959575653
W38510,2Ery,0.6980220079421997
W38512,13Baso,0.013091729022562504
W38515,2Ery,0.5733655691146851
W38516,6Ery,0.4486467242240906
W38517,6Ery,0.4276626706123352
W38519,14Mo,0.14743572473526
W38521,2Ery,0.553086519241333
W38522,2Ery,0.6350252032279968
W38523,8Mk,0.2480485588312149
W38524,8Mk,0.2446293830871582
W38525,14Mo,0.08523860573768616
W38526,14Mo,0.10204724967479706
W38527,1Ery,0.695521891117096
W38528,4Ery,0.6437748074531555
W38529,7MEP,0.2508123219013214
W38530,16Neu,0.10901758819818497
W38531,16Neu,0.12287133187055588
W38532,14Mo,0.03552858531475067
W38533,3Ery,0.6095843315124512
W38534,2Ery,0.6452285647392273
W38535,16Neu,0.12762096524238586
W38536,17Neu,0.28065285086631775
W38537,6Ery,0.41942650079727173
W38538,2Ery,0.6280545592308044
W38539,14Mo,0.10317527502775192
W38540,16Neu,0.12414198368787766
W38541,7MEP,0.2633773684501648
W38543,2Ery,0.52577143907547
W38544,3Ery,0.6581692099571228
W38545,2Ery,0.576798677444458
W38546,6Ery,0.3770494759082794
W38547,6Ery,0.3778116703033447
W38548,6Ery,0.2691778242588043
W38549,10GMP,0.022762300446629524
W38550,12Baso,0.0814012885093689
W38551,12Baso,0.08450891077518463
W38552,4Ery,0.5610923767089844
W38553,2Ery,0.5804992318153381
W38554,4Ery,0.44731399416923523
W38555,2Ery,0.6190088987350464
W38556,14Mo,0.09442372620105743
W38558,3Ery,0.6097975969314575
W38559,6Ery,0.3273037075996399
W38560,3Ery,0.6538912057876587
W38561,10GMP,0.08762142807245255
W38563,2Ery,0.6077597141265869
W38564,14Mo,0.11745352298021317
W38565,16Neu,0.15453331172466278
W38567,18Eos,0.2845459580421448
W38568,13Baso,0.11213895678520203
W38569,6Ery,0.3997420370578766
W38570,14Mo,0.15088166296482086
W38571,13Baso,0.10928064584732056
W38572,2Ery,0.5309741497039795
W38573,2Ery,0.6630083918571472
W38575,5Ery,0.38356348872184753
W38576,10GMP,0.05602104589343071
W38577,5Ery,0.5513070225715637
W38578,14Mo,0.09100603312253952
W38579,13Baso,0.019688325002789497
W38580,14Mo,0.07229681313037872
W38581,16Neu,0.18296056985855103
W38582,2Ery,0.5763254165649414
W38583,10GMP,0.23526982963085175
W38584,4Ery,0.5531841516494751
W38585,16Neu,0.2056608349084854
W38586,6Ery,0.2688111364841461
W38587,15Mo,0.1406712532043457
W38588,14Mo,0.039686668664216995
W38589,12Baso,0.1139836460351944
W38590,7MEP,0.23019720613956451
W38591,10GMP,0.024144569411873817
W38592,15Mo,0.10581396520137787
W38593,3Ery,0.7141469120979309
W38594,15Mo,0.20790112018585205
W38595,3Ery,0.6037883758544922
W38596,9GMP,0.06382883340120316
W38597,2Ery,0.6046653389930725
W38598,7MEP,0.1144399419426918
W38599,3Ery,0.5781334638595581
W38601,13Baso,0.13404183089733124
W38602,16Neu,0.15721255540847778
W38603,13Baso,0.11883092671632767
W38604,2Ery,0.6802993416786194
W38605,15Mo,0.1335393637418747
W38606,7MEP,0.20155349373817444
W38607,6Ery,0.36617743968963623
W38608,5Ery,0.4636298418045044
W38609,13Baso,0.11641497910022736
W38610,10GMP,0.030896829441189766
W38611,9GMP,0.06539703905582428
W38612,13Baso,0.05207018181681633
W38613,13Baso,0.08666680753231049
W38614,12Baso,0.14248013496398926
W38615,5Ery,0.6055529713630676
W38616,13Baso,0.06477591395378113
W38617,15Mo,0.21762168407440186
W38618,14Mo,0.09436251223087311
W38619,10GMP,0.02756612002849579
W38620,15Mo,0.1301230937242508
W38622,4Ery,0.5133525729179382
W38623,5Ery,0.4776332378387451
W38624,8Mk,0.23394107818603516
W38625,13Baso,0.1252533495426178
W38626,7MEP,0.2788112461566925
W38627,14Mo,0.14999067783355713
W38628,14Mo,0.15856358408927917
W38629,2Ery,0.6191637516021729
W38630,6Ery,0.36237725615501404
W38631,2Ery,0.6898918747901917
W38632,13Baso,0.062268391251564026
W38633,7MEP,0.18208879232406616
W38634,16Neu,0.19723860919475555
W38636,14Mo,0.10260473936796188
W38637,3Ery,0.45110297203063965
W38638,16Neu,0.1710168570280075
W38639,19Lymph,0.12285434454679489
W38640,10GMP,0.02750534936785698
W38643,12Baso,0.12165872007608414
W38644,10GMP,0.06827813386917114
W38645,13Baso,0.08959340304136276
W38646,1Ery,0.6857774257659912
W38647,16Neu,0.15352985262870789
W38648,6Ery,0.2671216130256653
W38649,14Mo,0.10759240388870239
W38650,2Ery,0.5941364169120789
W38651,14Mo,0.1321713775396347
W38652,10GMP,0.08174332976341248
W38653,14Mo,0.03422987088561058
W38654,16Neu,0.1930864304304123
W38655,9GMP,0.22602754831314087
W38656,3Ery,0.37426018714904785
W38657,3Ery,0.5230156779289246
W38659,14Mo,0.09342892467975616
W38660,2Ery,0.5667347311973572
W38662,12Baso,0.11456993222236633
W38663,9GMP,0.06512420624494553
W38664,1Ery,0.7212841510772705
W38666,3Ery,0.5659858584403992
W38668,5Ery,0.600292444229126
W38669,2Ery,0.5894666314125061
W38670,8Mk,0.26507115364074707
W38672,2Ery,0.6346104741096497
W38673,16Neu,0.17102082073688507
W38674,5Ery,0.5429122447967529
W38675,10GMP,0.09108775109052658
W38676,13Baso,0.0733809694647789
W38677,16Neu,0.18078674376010895
W38678,14Mo,0.11695890873670578
W38679,2Ery,0.6884671449661255
W38680,5Ery,0.44870543479919434
W38681,15Mo,0.16549605131149292
W38682,7MEP,0.2272171676158905
W38683,15Mo,0.13085730373859406
W38684,5Ery,0.56357342004776
W38685,6Ery,0.4183545410633087
W38686,5Ery,0.46988850831985474
W38687,2Ery,0.6032583117485046
W38688,3Ery,0.5177617073059082
W38689,15Mo,0.24209803342819214
W38690,7MEP,0.2563121020793915
W38691,3Ery,0.5844295620918274
W38692,15Mo,0.09869396686553955
W38693,16Neu,0.20111799240112305
W38694,6Ery,0.4155525267124176
W38695,7MEP,0.2674250304698944
W38697,6Ery,0.389997273683548
W38698,6Ery,0.389407753944397
W38699,10GMP,0.04461377486586571
W38700,4Ery,0.613561749458313
W38701,13Baso,0.108359195291996
W38702,14Mo,0.1283118575811386
W38703,13Baso,0.0381304956972599
W38704,3Ery,0.49604400992393494
W38705,6Ery,0.4208742380142212
W38707,8Mk,0.21929728984832764
W38709,14Mo,0.08571174740791321
W38710,2Ery,0.5646152496337891
W38711,9GMP,0.08638057857751846
W38712,6Ery,0.4687896966934204
W38713,15Mo,0.11802946031093597
W38714,13Baso,0.026355184614658356
W38715,3Ery,0.4695592224597931
W38716,16Neu,0.22734960913658142
W38717,2Ery,0.6711297035217285
W38718,9GMP,0.08116436749696732
W38719,14Mo,0.09224295616149902
W38720,3Ery,0.606940746307373
W38721,14Mo,0.09484666585922241
W38722,14Mo,0.10517784208059311
W38723,16Neu,0.08285360038280487
W38724,14Mo,0.1287526935338974
W38726,9GMP,0.05281546339392662
W38727,3Ery,0.5601336359977722
W38728,13Baso,0.16524751484394073
W38729,10GMP,0.2933287024497986
W38730,14Mo,0.08467172086238861
W38732,3Ery,0.47343873977661133
W38733,6Ery,0.35912978649139404
W38734,14Mo,0.13795457780361176
W38735,4Ery,0.48097559809684753
W38736,3Ery,0.6959769129753113
W38737,2Ery,0.6640958786010742
W38738,2Ery,0.6489353775978088
W38739,14Mo,0.14548389613628387
W38740,2Ery,0.5504148006439209
