cell_id,paul15_clusters,dpt_erythrocyte_pseudotime,dpt_monocyte_pseudotime,dpt_lineage_pseudotime
W37349,17Neu,,,
W37350,14Mo,,0.8621588945388794,0.8621588945388794
W37353,4Ery,0.9094208478927612,,0.9094208478927612
W37354,9GMP,,0.28070810437202454,0.28070810437202454
W37355,7MEP,0.34965723752975464,,0.34965723752975464
W37356,7MEP,0.3584640920162201,,0.3584640920162201
W37357,14Mo,,0.5955362319946289,0.5955362319946289
W37358,13Baso,,,
W37361,4Ery,0.7873268723487854,,0.7873268723487854
W37362,13Baso,,,
W37363,14Mo,,0.808657169342041,0.808657169342041
W37364,3Ery,0.7714905142784119,,0.7714905142784119
W37365,2Ery,0.8598952889442444,,0.8598952889442444
W37366,3Ery,0.798469603061676,,0.798469603061676
W37367,14Mo,,0.8589920997619629,0.8589920997619629
W37369,6Ery,0.6442541480064392,,0.6442541480064392
W37371,2Ery,0.8310939073562622,,0.8310939073562622
W37372,10GMP,0.08686115592718124,0.1139531061053276,0.10040713101625443
W37373,13Baso,,,
W37374,5Ery,0.623397707939148,,0.623397707939148
W37375,7MEP,0.3770134747028351,,0.3770134747028351
W37376,13Baso,,,
W37377,3Ery,0.8642740845680237,,0.8642740845680237
W37378,2Ery,0.8343545198440552,,0.8343545198440552
W37379,14Mo,,0.6547756791114807,0.6547756791114807
W37380,3Ery,0.872525155544281,,0.872525155544281
W37381,2Ery,0.8315597176551819,,0.8315597176551819
W37382,10GMP,0.37062638998031616,0.23588529229164124,0.3032558411359787
W37384,13Baso,,,
W37385,14Mo,,0.7034274935722351,0.7034274935722351
W37386,4Ery,0.8193039298057556,,0.8193039298057556
W37387,5Ery,0.6224948167800903,,0.6224948167800903
W37388,18Eos,,,
W37389,2Ery,0.6442587375640869,,0.6442587375640869
W37390,14Mo,,0.6236145496368408,0.6236145496368408
W37391,3Ery,0.7997462749481201,,0.7997462749481201
W37392,13Baso,,,
W37393,5Ery,0.7343522310256958,,0.7343522310256958
W37394,12Baso,,,
W37395,5Ery,0.6099748611450195,,0.6099748611450195
W37396,2Ery,0.8395044803619385,,0.8395044803619385
W37397,7MEP,0.35225632786750793,,0.35225632786750793
W37398,5Ery,0.5495956540107727,,0.5495956540107727
W37399,16Neu,,,
W37401,15Mo,,0.6978564858436584,0.6978564858436584
W37402,14Mo,,0.49655088782310486,0.49655088782310486
W37403,5Ery,0.7451677918434143,,0.7451677918434143
W37405,16Neu,,,
W37406,2Ery,0.8359749913215637,,0.8359749913215637
W37407,2Ery,0.866241991519928,,0.866241991519928
W37409,6Ery,0.6295175552368164,,0.6295175552368164
W37410,2Ery,0.8311722278594971,,0.8311722278594971
W37411,5Ery,0.7685509324073792,,0.7685509324073792
W37412,14Mo,,0.40976613759994507,0.40976613759994507
W37413,2Ery,0.8707907795906067,,0.8707907795906067
W37414,3Ery,0.6701570749282837,,0.6701570749282837
W37415,5Ery,0.7572757601737976,,0.7572757601737976
W37417,16Neu,,,
W37418,10GMP,0.09193053841590881,0.18115122616291046,0.13654088228940964
W37419,14Mo,,0.7265101075172424,0.7265101075172424
W37420,1Ery,0.9727756977081299,,0.9727756977081299
W37421,2Ery,0.855910062789917,,0.855910062789917
W37422,3Ery,0.8864595293998718,,0.8864595293998718
W37424,15Mo,,0.6837199926376343,0.6837199926376343
W37425,7MEP,0.35525599122047424,,0.35525599122047424
W37426,4Ery,0.7471978068351746,,0.7471978068351746
W37427,7MEP,0.34370753169059753,,0.34370753169059753
W37428,5Ery,0.625665009021759,,0.625665009021759
W37429,2Ery,0.7531363368034363,,0.7531363368034363
W37430,13Baso,,,
W37431,14Mo,,0.7342686653137207,0.7342686653137207
W37432,15Mo,,0.7340319752693176,0.7340319752693176
W37433,2Ery,0.8469352722167969,,0.8469352722167969
W37434,14Mo,,0.4706323444843292,0.4706323444843292
W37435,6Ery,0.6082149147987366,,0.6082149147987366
W37436,12Baso,,,
W37437,2Ery,0.824402928352356,,0.824402928352356
W37439,19Lymph,,,
W37442,6Ery,0.5761373043060303,,0.5761373043060303
W37443,14Mo,,0.547681450843811,0.547681450843811
W37446,6Ery,0.38924896717071533,,0.38924896717071533
W37449,17Neu,,,
W37450,6Ery,0.6466719508171082,,0.6466719508171082
W37451,6Ery,0.37508389353752136,,0.37508389353752136
W37452,9GMP,,0.13450166583061218,0.13450166583061218
W37453,3Ery,0.7768756151199341,,0.7768756151199341
W37454,14Mo,,0.8502517342567444,0.8502517342567444
W37455,6Ery,0.5943236351013184,,0.5943236351013184
W37456,15Mo,,0.6765847206115723,0.6765847206115723
W37457,15Mo,,0.7907834649085999,0.7907834649085999
W37458,13Baso,,,
W37459,3Ery,0.8281071186065674,,0.8281071186065674
W37460,16Neu,,,
W37461,7MEP,0.3529873490333557,,0.3529873490333557
W37462,3Ery,0.8963478803634644,,0.8963478803634644
W37463,13Baso,,,
W37465,3Ery,0.90437912940979,,0.90437912940979
W37466,14Mo,,0.5638453960418701,0.5638453960418701
W37467,14Mo,,0.9502923488616943,0.9502923488616943
W37468,8Mk,0.5213778018951416,,0.5213778018951416
W37469,16Neu,,,
W37470,14Mo,,0.4714388847351074,0.4714388847351074
W37471,17Neu,,,
W37473,3Ery,0.9090203046798706,,0.9090203046798706
W37474,5Ery,0.6236023306846619,,0.6236023306846619
W37475,10GMP,0.04841112717986107,0.10687396675348282,0.07764254696667194
W37476,16Neu,,,
W37477,2Ery,0.7622496485710144,,0.7622496485710144
W37478,14Mo,,0.5615766048431396,0.5615766048431396
W37479,6Ery,0.4378395080566406,,0.4378395080566406
W37480,14Mo,,0.8936253786087036,0.8936253786087036
W37481,13Baso,,,
W37482,5Ery,0.6228384375572205,,0.6228384375572205
W37483,10GMP,0.15168562531471252,0.1649656593799591,0.15832564234733582
W37484,7MEP,0.36938193440437317,,0.36938193440437317
W37485,2Ery,0.7829948663711548,,0.7829948663711548
W37486,2Ery,0.8096337914466858,,0.8096337914466858
W37487,2Ery,0.881178617477417,,0.881178617477417
W37488,14Mo,,0.5847135782241821,0.5847135782241821
W37489,7MEP,0.3511056900024414,,0.3511056900024414
W37490,8Mk,0.6687318086624146,,0.6687318086624146
W37491,14Mo,,0.7784320712089539,0.7784320712089539
W37492,2Ery,0.8275542259216309,,0.8275542259216309
W37493,2Ery,0.8326188325881958,,0.8326188325881958
W37494,14Mo,,0.4850207269191742,0.4850207269191742
W37496,13Baso,,,
W37497,7MEP,0.34966787695884705,,0.34966787695884705
W37498,4Ery,0.8769533038139343,,0.8769533038139343
W37499,13Baso,,,
W37500,13Baso,,,
W37501,5Ery,0.6322222948074341,,0.6322222948074341
W37502,2Ery,0.8358100056648254,,0.8358100056648254
W37503,18Eos,,,
W37504,15Mo,,0.6586067080497742,0.6586067080497742
W37505,5Ery,0.6767863631248474,,0.6767863631248474
W37506,7MEP,0.3629240393638611,,0.3629240393638611
W37507,2Ery,0.8888604044914246,,0.8888604044914246
W37508,13Baso,,,
W37509,14Mo,,0.9180599451065063,0.9180599451065063
W37510,6Ery,0.39292073249816895,,0.39292073249816895
W37511,5Ery,0.6452763080596924,,0.6452763080596924
W37512,4Ery,0.7732235193252563,,0.7732235193252563
W37514,13Baso,,,
W37515,7MEP,0.3786623775959015,,0.3786623775959015
W37516,5Ery,0.5657787919044495,,0.5657787919044495
W37517,5Ery,0.7849409580230713,,0.7849409580230713
W37518,10GMP,0.04926888272166252,0.11126774549484253,0.08026831410825253
W37519,16Neu,,,
W37520,2Ery,0.807547390460968,,0.807547390460968
W37521,14Mo,,0.6948257684707642,0.6948257684707642
W37522,3Ery,0.9227255582809448,,0.9227255582809448
W37523,2Ery,0.8201038837432861,,0.8201038837432861
W37524,10GMP,0.0857047438621521,0.1438913345336914,0.11479803919792175
W37525,16Neu,,,
W37526,8Mk,0.3343857228755951,,0.3343857228755951
W37527,6Ery,0.43868476152420044,,0.43868476152420044
W37528,15Mo,,0.6601136922836304,0.6601136922836304
W37529,5Ery,0.7437072396278381,,0.7437072396278381
W37530,10GMP,0.04109083488583565,0.05084872990846634,0.04596978239715099
W37531,7MEP,0.3636147379875183,,0.3636147379875183
W37532,14Mo,,0.7961133122444153,0.7961133122444153
W37533,19Lymph,,,
W37534,2Ery,0.8701475858688354,,0.8701475858688354
W37535,15Mo,,0.6385008096694946,0.6385008096694946
W37537,3Ery,0.922162652015686,,0.922162652015686
W37538,6Ery,0.6229050755500793,,0.6229050755500793
W37539,1Ery,0.9719290733337402,,0.9719290733337402
W37540,2Ery,0.9204533100128174,,0.9204533100128174
W37541,3Ery,0.8860822916030884,,0.8860822916030884
W37542,4Ery,0.8217619061470032,,0.8217619061470032
W37545,6Ery,0.6131232976913452,,0.6131232976913452
W37546,13Baso,,,
W37548,3Ery,0.802733302116394,,0.802733302116394
W37549,5Ery,0.6664407849311829,,0.6664407849311829
W37551,14Mo,,0.6650292277336121,0.6650292277336121
W37552,13Baso,,,
W37553,13Baso,,,
W37554,3Ery,0.8181822299957275,,0.8181822299957275
W37555,4Ery,0.7502573728561401,,0.7502573728561401
W37557,7MEP,0.3799128532409668,,0.3799128532409668
W37558,10GMP,0.017419734969735146,0.1679922491312027,0.09270599205046892
W37559,11DC,,,
W37561,3Ery,0.8671563267707825,,0.8671563267707825
W37562,13Baso,,,
W37563,2Ery,0.7840293645858765,,0.7840293645858765
W37564,13Baso,,,
W37565,2Ery,0.8395797610282898,,0.8395797610282898
W37566,4Ery,0.8083244562149048,,0.8083244562149048
W37567,10GMP,0.07029847800731659,0.12326256930828094,0.09678052365779877
W37568,16Neu,,,
W37569,14Mo,,0.552415132522583,0.552415132522583
W37570,16Neu,,,
W37572,10GMP,0.14167483150959015,0.1381521373987198,0.13991348445415497
W37573,2Ery,0.7783176302909851,,0.7783176302909851
W37574,2Ery,0.8492954969406128,,0.8492954969406128
W37575,6Ery,0.576122522354126,,0.576122522354126
W37577,3Ery,0.8872648477554321,,0.8872648477554321
W37578,14Mo,,0.7880010604858398,0.7880010604858398
W37579,14Mo,,0.4667331278324127,0.4667331278324127
W37580,15Mo,,0.6561203598976135,0.6561203598976135
W37581,10GMP,0.01132698729634285,0.03133852034807205,0.02133275382220745
W37582,13Baso,,,
W37583,3Ery,0.7479848265647888,,0.7479848265647888
W37584,7MEP,0.34071072936058044,,0.34071072936058044
W37585,13Baso,,,
W37586,2Ery,0.8740251660346985,,0.8740251660346985
W37587,14Mo,,0.22739560902118683,0.22739560902118683
W37588,14Mo,,0.9225500822067261,0.9225500822067261
W37589,15Mo,,0.8202415704727173,0.8202415704727173
W37591,4Ery,0.8065754771232605,,0.8065754771232605
W37593,15Mo,,0.6688251495361328,0.6688251495361328
W37594,14Mo,,0.8301494121551514,0.8301494121551514
W37595,10GMP,0.061276648193597794,0.10529645532369614,0.08328655175864697
W37596,13Baso,,,
W37597,16Neu,,,
W37599,8Mk,0.6677489876747131,,0.6677489876747131
W37601,13Baso,,,
W37602,5Ery,0.6312451958656311,,0.6312451958656311
W37603,6Ery,0.489641934633255,,0.489641934633255
W37604,14Mo,,0.4032530188560486,0.4032530188560486
W37605,2Ery,0.82352215051651,,0.82352215051651
W37606,6Ery,0.6013786792755127,,0.6013786792755127
W37607,3Ery,0.7865633964538574,,0.7865633964538574
W37608,14Mo,,0.496849924325943,0.496849924325943
W37609,7MEP,0.36360594630241394,,0.36360594630241394
W37610,7MEP,0.359514445066452,,0.359514445066452
W37611,14Mo,,0.7947502136230469,0.7947502136230469
W37612,5Ery,0.6131378412246704,,0.6131378412246704
W37613,13Baso,,,
W37614,2Ery,0.8297335505485535,,0.8297335505485535
W37615,16Neu,,,
W37617,12Baso,,,
W37618,14Mo,,0.49352699518203735,0.49352699518203735
W37619,8Mk,0.6660404801368713,,0.6660404801368713
W37620,4Ery,0.7689225673675537,,0.7689225673675537
W37621,3Ery,0.8286731839179993,,0.8286731839179993
W37622,2Ery,0.8372169137001038,,0.8372169137001038
W37624,14Mo,,0.8373261094093323,0.8373261094093323
W37625,7MEP,0.36473503708839417,,0.36473503708839417
W37626,19Lymph,,,
W37627,7MEP,0.5081226229667664,,0.5081226229667664
W37628,10GMP,0.2770707309246063,0.20262423157691956,0.23984748125076294
W37629,13Baso,,,
W37630,2Ery,0.8617166876792908,,0.8617166876792908
W37631,2Ery,0.8968017101287842,,0.8968017101287842
W37633,3Ery,0.8243738412857056,,0.8243738412857056
W37634,3Ery,0.8136837482452393,,0.8136837482452393
W37635,6Ery,0.5843994617462158,,0.5843994617462158
W37642,7MEP,0.3261907696723938,,0.3261907696723938
W37644,8Mk,0.027290020138025284,,0.027290020138025284
W37650,2Ery,0.6211058497428894,,0.6211058497428894
W37651,1Ery,0.9235482215881348,,0.9235482215881348
W37653,9GMP,,0.06239302456378937,0.06239302456378937
W37654,13Baso,,,
W37657,15Mo,,0.7234982848167419,0.7234982848167419
W37658,6Ery,0.4178687632083893,,0.4178687632083893
W37660,13Baso,,,
W37661,3Ery,0.8193932175636292,,0.8193932175636292
W37663,16Neu,,,
W37664,14Mo,,0.7266080975532532,0.7266080975532532
W37665,5Ery,0.7464922666549683,,0.7464922666549683
W37666,7MEP,0.3529769480228424,,0.3529769480228424
W37667,13Baso,,,
W37668,4Ery,0.6789067387580872,,0.6789067387580872
W37669,13Baso,,,
W37670,2Ery,0.8278838992118835,,0.8278838992118835
W37673,15Mo,,0.5744755864143372,0.5744755864143372
W37674,7MEP,0.32585597038269043,,0.32585597038269043
W37675,3Ery,0.8322241306304932,,0.8322241306304932
W37676,10GMP,0.0496266707777977,0.0660615786910057,0.0578441247344017
W37680,13Baso,,,
W37682,3Ery,0.8067952394485474,,0.8067952394485474
W37683,1Ery,0.9046335220336914,,0.9046335220336914
W37684,13Baso,,,
W37685,13Baso,,,
W37686,7MEP,0.3597251772880554,,0.3597251772880554
W37687,16Neu,,,
W37689,14Mo,,0.5014814138412476,0.5014814138412476
W37691,3Ery,0.9224324822425842,,0.9224324822425842
W37692,2Ery,0.8592724800109863,,0.8592724800109863
W37693,1Ery,0.8890178203582764,,0.8890178203582764
W37694,13Baso,,,
W37696,15Mo,,0.6827418208122253,0.6827418208122253
W37698,8Mk,0.5195857882499695,,0.5195857882499695
W37699,2Ery,0.8936240077018738,,0.8936240077018738
W37700,14Mo,,0.9475613236427307,0.9475613236427307
W37701,14Mo,,0.8161311745643616,0.8161311745643616
W37702,14Mo,,0.6968072652816772,0.6968072652816772
W37704,9GMP,,0.06135149300098419,0.06135149300098419
W37706,14Mo,,0.8878208994865417,0.8878208994865417
W37707,14Mo,,0.25846827030181885,0.25846827030181885
W37708,2Ery,0.8387615084648132,,0.8387615084648132
W37709,7MEP,0.37871623039245605,,0.37871623039245605
W37710,2Ery,0.8866496682167053,,0.8866496682167053
W37711,16Neu,,,
W37712,10GMP,0.11719577759504318,0.21977508068084717,0.16848542913794518
W37713,6Ery,0.5208881497383118,,0.5208881497383118
W37714,2Ery,0.9004708528518677,,0.9004708528518677
W37715,15Mo,,0.6217108964920044,0.6217108964920044
W37716,14Mo,,0.47063472867012024,0.47063472867012024
W37717,15Mo,,0.7512415051460266,0.7512415051460266
W37718,3Ery,0.6506419777870178,,0.6506419777870178
W37719,12Baso,,,
W37720,2Ery,0.8205393552780151,,0.8205393552780151
W37721,13Baso,,,
W37722,13Baso,,,
W37723,7MEP,0.3244330585002899,,0.3244330585002899
W37724,6Ery,0.615141749382019,,0.615141749382019
W37725,5Ery,0.744601845741272,,0.744601845741272
W37726,2Ery,0.8061797618865967,,0.8061797618865967
W37727,19Lymph,,,
W37728,14Mo,,0.5636917352676392,0.5636917352676392
W37729,12Baso,,,
W37730,2Ery,0.8887593150138855,,0.8887593150138855
W37731,16Neu,,,
W37737,4Ery,0.7390478849411011,,0.7390478849411011
W37738,6Ery,0.5899631381034851,,0.5899631381034851
W37739,13Baso,,,
W37745,4Ery,0.757335364818573,,0.757335364818573
W37746,2Ery,0.8602964282035828,,0.8602964282035828
W37747,4Ery,0.8276074528694153,,0.8276074528694153
W37748,15Mo,,0.6439664363861084,0.6439664363861084
W37753,1Ery,0.960163414478302,,0.960163414478302
W37754,15Mo,,0.8053939938545227,0.8053939938545227
W37756,13Baso,,,
W37758,15Mo,,0.6578510999679565,0.6578510999679565
W37759,3Ery,0.862815797328949,,0.862815797328949
W37761,6Ery,0.5863600969314575,,0.5863600969314575
W37762,12Baso,,,
W37763,12Baso,,,
W37764,13Baso,,,
W37765,5Ery,0.6582810878753662,,0.6582810878753662
W37766,16Neu,,,
W37769,6Ery,0.5967004299163818,,0.5967004299163818
W37770,13Baso,,,
W37771,2Ery,0.896155595779419,,0.896155595779419
W37772,14Mo,,0.8154426217079163,0.8154426217079163
W37776,3Ery,0.6138077974319458,,0.6138077974319458
W37777,14Mo,,0.8024505376815796,0.8024505376815796
W37778,8Mk,0.33160874247550964,,0.33160874247550964
W37779,2Ery,0.8655143976211548,,0.8655143976211548
W37780,9GMP,,0.19809786975383759,0.19809786975383759
W37781,4Ery,0.6370225548744202,,0.6370225548744202
W37782,3Ery,0.6758220195770264,,0.6758220195770264
W37786,3Ery,0.8251845836639404,,0.8251845836639404
W37788,14Mo,,0.7041013240814209,0.7041013240814209
W37790,2Ery,0.8081340789794922,,0.8081340789794922
W37793,10GMP,0.08134917169809341,0.09643631428480148,0.08889274299144745
W37794,16Neu,,,
W37795,6Ery,0.5622185468673706,,0.5622185468673706
W37796,14Mo,,0.7779026627540588,0.7779026627540588
W37797,16Neu,,,
W37798,5Ery,0.7905760407447815,,0.7905760407447815
W37799,10GMP,0.041457876563072205,0.05303291976451874,0.04724539816379547
W37800,16Neu,,,
W37801,12Baso,,,
W37802,11DC,,,
W37803,15Mo,,0.624712347984314,0.624712347984314
W37804,2Ery,0.8411734104156494,,0.8411734104156494
W37805,13Baso,,,
W37806,7MEP,0.33367329835891724,,0.33367329835891724
W37807,13Baso,,,
W37809,13Baso,,,
W37811,2Ery,0.7248480319976807,,0.7248480319976807
W37812,6Ery,0.5756602883338928,,0.5756602883338928
W37813,14Mo,,0.7862579226493835,0.7862579226493835
W37817,5Ery,0.6711946725845337,,0.6711946725845337
W37818,16Neu,,,
W37819,5Ery,0.620649516582489,,0.620649516582489
W37820,6Ery,0.6283531188964844,,0.6283531188964844
W37821,18Eos,,,
W37822,14Mo,,0.6412402987480164,0.6412402987480164
W37825,14Mo,,0.655811607837677,0.655811607837677
W37826,13Baso,,,
W37828,15Mo,,0.8208262920379639,0.8208262920379639
W37830,2Ery,0.7696115970611572,,0.7696115970611572
W37833,2Ery,0.9053163528442383,,0.9053163528442383
W37835,13Baso,,,
W37838,3Ery,0.6689837574958801,,0.6689837574958801
W37841,2Ery,0.8471694588661194,,0.8471694588661194
W37842,15Mo,,0.7786997556686401,0.7786997556686401
W37843,12Baso,,,
W37844,7MEP,0.3568422794342041,,0.3568422794342041
W37847,3Ery,0.6222337484359741,,0.6222337484359741
W37848,4Ery,0.6029286980628967,,0.6029286980628967
W37849,15Mo,,0.5907195210456848,0.5907195210456848
W37850,14Mo,,0.8078439831733704,0.8078439831733704
W37851,4Ery,0.8144580721855164,,0.8144580721855164
W37852,4Ery,0.7471196055412292,,0.7471196055412292
W37853,13Baso,,,
W37854,9GMP,,0.04365692287683487,0.04365692287683487
W37857,12Baso,,,
W37858,2Ery,0.8086029291152954,,0.8086029291152954
W37859,4Ery,0.6290017366409302,,0.6290017366409302
W37860,9GMP,,0.20827366411685944,0.20827366411685944
W37861,16Neu,,,
W37863,16Neu,,,
W37864,2Ery,0.8276353478431702,,0.8276353478431702
W37865,2Ery,0.8517975807189941,,0.8517975807189941
W37866,16Neu,,,
W37867,7MEP,0.3442710340023041,,0.3442710340023041
W37868,14Mo,,0.37268397212028503,0.37268397212028503
W37870,14Mo,,0.6848922371864319,0.6848922371864319
W37872,14Mo,,0.02231365628540516,0.02231365628540516
W37873,5Ery,0.6242820024490356,,0.6242820024490356
W37874,5Ery,0.8180030584335327,,0.8180030584335327
W37875,3Ery,0.8279960751533508,,0.8279960751533508
W37876,3Ery,0.804426372051239,,0.804426372051239
W37878,2Ery,0.8604424595832825,,0.8604424595832825
W37879,18Eos,,,
W37880,14Mo,,0.6406273245811462,0.6406273245811462
W37881,3Ery,0.8160625696182251,,0.8160625696182251
W37882,14Mo,,0.5493940114974976,0.5493940114974976
W37883,14Mo,,0.504183828830719,0.504183828830719
W37885,12Baso,,,
W37886,14Mo,,0.6220288872718811,0.6220288872718811
W37887,4Ery,0.8128495812416077,,0.8128495812416077
W37888,3Ery,0.9082028269767761,,0.9082028269767761
W37889,14Mo,,0.8646410703659058,0.8646410703659058
W37890,7MEP,0.3623568117618561,,0.3623568117618561
W37891,5Ery,0.4690936803817749,,0.4690936803817749
W37892,12Baso,,,
W37893,2Ery,0.8134122490882874,,0.8134122490882874
W37894,15Mo,,0.838034451007843,0.838034451007843
W37895,14Mo,,0.5762248039245605,0.5762248039245605
W37896,3Ery,0.8102847337722778,,0.8102847337722778
W37898,14Mo,,0.7309871912002563,0.7309871912002563
W37899,2Ery,0.8594763278961182,,0.8594763278961182
W37900,3Ery,0.8385348916053772,,0.8385348916053772
W37901,2Ery,0.8905209302902222,,0.8905209302902222
W37902,16Neu,,,
W37903,7MEP,0.3673500418663025,,0.3673500418663025
W37904,2Ery,0.8492880463600159,,0.8492880463600159
W37906,10GMP,0.06327434629201889,0.12789832055568695,0.09558633342385292
W37907,7MEP,0.32912951707839966,,0.32912951707839966
W37908,5Ery,0.6132096648216248,,0.6132096648216248
W37909,5Ery,0.5379087328910828,,0.5379087328910828
W37910,13Baso,,,
W37913,6Ery,0.4724278151988983,,0.4724278151988983
W37914,7MEP,0.3879159986972809,,0.3879159986972809
W37915,3Ery,0.8181958794593811,,0.8181958794593811
W37916,10GMP,0.3533155620098114,0.23940318822860718,0.2963593751192093
W37917,5Ery,0.7682380080223083,,0.7682380080223083
W37918,5Ery,0.6651557683944702,,0.6651557683944702
W37919,1Ery,0.8491700887680054,,0.8491700887680054
W37921,13Baso,,,
W37922,15Mo,,0.8222272396087646,0.8222272396087646
W37923,3Ery,0.6298534870147705,,0.6298534870147705
W37924,6Ery,0.44627052545547485,,0.44627052545547485
W37929,14Mo,,0.5163840651512146,0.5163840651512146
W37930,11DC,,,
W37935,3Ery,0.8112416863441467,,0.8112416863441467
W37937,3Ery,0.7035698890686035,,0.7035698890686035
W37938,3Ery,0.8895067572593689,,0.8895067572593689
W37939,16Neu,,,
W37940,3Ery,0.6480250954627991,,0.6480250954627991
W37941,9GMP,,0.09545714408159256,0.09545714408159256
W37942,14Mo,,0.7542474269866943,0.7542474269866943
W37943,12Baso,,,
W37945,9GMP,,0.13363288342952728,0.13363288342952728
W37946,14Mo,,0.6400519013404846,0.6400519013404846
W37948,14Mo,,0.6212652325630188,0.6212652325630188
W37951,8Mk,0.32825809717178345,,0.32825809717178345
W37952,5Ery,0.614812970161438,,0.614812970161438
W37953,15Mo,,0.5871132612228394,0.5871132612228394
W37954,15Mo,,0.6794513463973999,0.6794513463973999
W37955,3Ery,0.883155882358551,,0.883155882358551
W37956,16Neu,,,
W37957,15Mo,,0.6407172679901123,0.6407172679901123
W37959,4Ery,0.7446009516716003,,0.7446009516716003
W37960,3Ery,0.7178273797035217,,0.7178273797035217
W37961,8Mk,0.49907186627388,,0.49907186627388
W37962,15Mo,,0.678924024105072,0.678924024105072
W37963,14Mo,,0.6116749048233032,0.6116749048233032
W37964,5Ery,0.7070723176002502,,0.7070723176002502
W37965,3Ery,0.651760995388031,,0.651760995388031
W37967,4Ery,0.628091037273407,,0.628091037273407
W37969,2Ery,0.8451916575431824,,0.8451916575431824
W37970,8Mk,0.12140908092260361,,0.12140908092260361
W37971,7MEP,0.35669782757759094,,0.35669782757759094
W37972,10GMP,0.11550924181938171,0.20282530784606934,0.15916727483272552
W37974,15Mo,,0.6274721622467041,0.6274721622467041
W37975,14Mo,,0.8702942728996277,0.8702942728996277
W37977,13Baso,,,
W37978,3Ery,0.8658304214477539,,0.8658304214477539
W37979,7MEP,0.3006897568702698,,0.3006897568702698
W37980,2Ery,0.9087831377983093,,0.9087831377983093
W37982,13Baso,,,
W37983,2Ery,0.8038315176963806,,0.8038315176963806
W37984,10GMP,0.10754363983869553,0.237807035446167,0.17267533764243126
W37985,2Ery,0.9246849417686462,,0.9246849417686462
W37986,2Ery,0.8169565200805664,,0.8169565200805664
W37988,2Ery,0.8504663705825806,,0.8504663705825806
W37989,12Baso,,,
W37990,14Mo,,0.7076171040534973,0.7076171040534973
W37991,1Ery,0.9637182950973511,,0.9637182950973511
W37992,14Mo,,0.6822678446769714,0.6822678446769714
W37993,14Mo,,0.45052841305732727,0.45052841305732727
W37994,2Ery,0.9304454922676086,,0.9304454922676086
W37995,14Mo,,0.5958134531974792,0.5958134531974792
W37996,16Neu,,,
W37997,14Mo,,0.8343665599822998,0.8343665599822998
W38000,8Mk,0.4342532455921173,,0.4342532455921173
W38001,16Neu,,,
W38002,16Neu,,,
W38003,2Ery,0.8395837545394897,,0.8395837545394897
W38004,8Mk,0.5532963275909424,,0.5532963275909424
W38005,5Ery,0.7821242213249207,,0.7821242213249207
W38006,6Ery,0.5916154384613037,,0.5916154384613037
W38007,19Lymph,,,
W38008,15Mo,,0.6156328916549683,0.6156328916549683
W38009,13Baso,,,
W38010,5Ery,0.6069337129592896,,0.6069337129592896
W38011,14Mo,,0.586510956287384,0.586510956287384
W38012,5Ery,0.7770757675170898,,0.7770757675170898
W38013,6Ery,0.5803444385528564,,0.5803444385528564
W38014,16Neu,,,
W38017,3Ery,0.9219381213188171,,0.9219381213188171
W38018,15Mo,,0.6271688938140869,0.6271688938140869
W38019,7MEP,0.3582042455673218,,0.3582042455673218
W38020,7MEP,0.3897714912891388,,0.3897714912891388
W38021,10GMP,0.020811190828680992,0.03980107605457306,0.030306133441627026
W38022,14Mo,,0.7489832043647766,0.7489832043647766
W38023,3Ery,0.9043135046958923,,0.9043135046958923
W38025,4Ery,0.7453992962837219,,0.7453992962837219
W38026,13Baso,,,
W38027,15Mo,,0.6728294491767883,0.6728294491767883
W38028,11DC,,,
W38030,17Neu,,,
W38031,4Ery,0.6908612251281738,,0.6908612251281738
W38032,6Ery,0.6822388172149658,,0.6822388172149658
W38033,3Ery,0.9091269969940186,,0.9091269969940186
W38034,3Ery,0.9234619140625,,0.9234619140625
W38035,7MEP,0.28417903184890747,,0.28417903184890747
W38036,8Mk,0.21612496674060822,,0.21612496674060822
W38037,6Ery,0.4448292553424835,,0.4448292553424835
W38038,11DC,,,
W38039,16Neu,,,
W38040,3Ery,0.8464346528053284,,0.8464346528053284
W38041,14Mo,,0.9936092495918274,0.9936092495918274
W38042,4Ery,0.7999560832977295,,0.7999560832977295
W38043,4Ery,0.8538985848426819,,0.8538985848426819
W38044,11DC,,,
W38045,3Ery,0.6012663841247559,,0.6012663841247559
W38046,14Mo,,0.8736996650695801,0.8736996650695801
W38047,15Mo,,0.8603542447090149,0.8603542447090149
W38048,3Ery,0.9238259792327881,,0.9238259792327881
W38049,10GMP,0.09233745187520981,0.12327736616134644,0.10780740901827812
W38050,6Ery,0.48669302463531494,,0.48669302463531494
W38051,2Ery,0.8105561137199402,,0.8105561137199402
W38052,16Neu,,,
W38053,15Mo,,0.6679659485816956,0.6679659485816956
W38054,7MEP,0.3324054181575775,,0.3324054181575775
W38055,3Ery,0.8534457087516785,,0.8534457087516785
W38056,10GMP,0.02934858575463295,0.08034096658229828,0.054844776168465614
W38057,3Ery,0.913337767124176,,0.913337767124176
W38058,14Mo,,0.6597263216972351,0.6597263216972351
W38059,7MEP,0.34760764241218567,,0.34760764241218567
W38060,6Ery,0.6329529285430908,,0.6329529285430908
W38061,10GMP,0.11940915137529373,0.26289618015289307,0.1911526657640934
